action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
3,55.0,5,2,1,1,1,40380.0,1,3,1,69700.0,97,1822.0,1557.0,13.869999885559082,4103.0,91.1500015258789,3370
3,44.0,5,1,1,3,2,35614.0,1,3,1,71300.0,313,2151.0,1611.0,68.97000122070312,6369.0,120.33999633789062,9606
1,82.0,5,1,1,1,1,35614.0,1,3,1,71300.0,417,1976.0,1324.0,32.97999954223633,5995.0,133.8699951171875,478
1,81.0,5,2,1,1,1,15380.0,1,3,1,69000.0,237,2516.0,2342.0,4.090000152587891,7164.0,131.05999755859375,11535
1,123.0,5,1,1,3,1,10580.0,1,3,1,82700.0,233,1782.0,1679.0,7.389999866485596,5238.0,146.11000061035156,8712
1,79.0,5,1,1,1,1,35614.0,1,3,1,71300.0,330,521.0,302.0,4.28000020980835,7027.0,35.310001373291016,4520
1,157.0,5,1,1,3,1,35004.0,1,3,1,109000.0,251,862.0,803.0,14.420000076293944,2712.0,110.4800033569336,8244
1,53.0,5,1,1,2,1,48060.0,1,3,1,57200.0,68,2675.0,2048.0,4.239999771118164,6954.0,125.91999816894533,5303
1,757.0,6,1,1,1,1,35614.0,1,3,1,71300.0,1198,2044.0,1904.0,11.6899995803833,6358.0,307.6499938964844,8285
1,67.0,5,1,1,3,2,35004.0,1,3,1,109000.0,336,2196.0,1981.0,5.960000038146973,6562.0,140.6699981689453,5339
3,19.0,6,3,1,1,1,10580.0,1,3,2,82700.0,34,1899.0,1190.0,3.3499999046325684,3972.0,83.62000274658203,3481
1,108.0,5,1,1,3,1,35004.0,1,3,1,109000.0,240,1842.0,1651.0,7.929999828338623,5450.0,104.77999877929688,4504
1,59.0,5,1,1,3,1,13780.0,1,3,1,66400.0,85,1856.0,1537.0,23.049999237060547,5305.0,171.38999938964844,10518
1,343.0,5,1,1,3,1,35614.0,1,3,1,71300.0,685,790.0,1524.0,31.209999084472656,5268.0,251.52999877929688,7012
1,65.0,5,1,1,1,2,35004.0,1,3,1,109000.0,259,2566.0,1914.0,38.54999923706055,7562.0,80.26000213623047,8338
1,179.0,5,2,1,1,1,35004.0,2,3,1,109000.0,300,3331.0,1938.0,11.079999923706056,5613.0,103.66000366210938,10089
3,840.0,5,2,2,2,1,21300.0,1,3,1,64300.0,125,1890.0,1571.0,17.040000915527344,5394.0,123.7699966430664,2399
3,194.0,3,2,1,3,1,35614.0,1,3,1,71300.0,630,1976.0,1324.0,32.97999954223633,5995.0,133.8699951171875,2781
1,109.0,5,1,1,3,1,10580.0,1,3,1,82700.0,66,2127.0,1142.0,25.81999969482422,4415.0,105.1500015258789,3671
1,710.0,5,2,1,3,1,35614.0,1,3,1,71300.0,1163,151.0,1003.0,33.52000045776367,8974.0,195.3699951171875,9682
3,37.0,6,1,1,3,1,35004.0,1,3,1,109000.0,143,2233.0,1494.0,24.229999542236328,6707.0,106.1999969482422,11592
3,127.0,2,2,1,3,1,35614.0,1,3,1,71300.0,350,739.0,291.0,90.25,2914.0,66.3499984741211,6331
1,38.0,6,1,1,2,1,35004.0,1,3,1,109000.0,75,1380.0,1207.0,23.96999931335449,4242.0,76.91999816894531,11496
3,225.0,5,2,1,3,1,35004.0,1,3,1,109000.0,1158,6345.0,2505.0,25.479999542236328,6410.0,107.0500030517578,5369
1,135.0,5,1,1,1,1,35614.0,1,3,1,71300.0,446,2408.0,1817.0,9.859999656677246,6330.0,137.22000122070312,351
3,107.0,6,1,1,1,3,35004.0,1,3,1,109000.0,380,1446.0,1331.0,46.29999923706055,4201.0,112.8000030517578,4474
3,480.0,6,1,1,3,1,35004.0,2,3,1,109000.0,300,2055.0,1098.0,58.34999847412109,8058.0,47.16999816894531,5789
1,255.0,5,1,1,2,1,13780.0,1,3,1,66400.0,100,1487.0,790.0,7.699999809265137,3896.0,99.58000183105467,1544
1,74.0,5,1,1,3,1,27060.0,1,3,1,77200.0,114,2525.0,1791.0,8.920000076293945,6099.0,91.33999633789062,5834
1,114.0,5,1,1,3,1,10580.0,1,3,1,82700.0,235,1352.0,1213.0,4.53000020980835,3602.0,103.1999969482422,8365
1,324.0,5,1,1,1,1,35004.0,1,3,1,109000.0,800,1964.0,2006.0,9.329999923706056,6599.0,174.55999755859375,717
1,74.0,5,2,1,1,1,35614.0,1,2,1,71300.0,300,2113.0,1529.0,21.13999938964844,5758.0,104.77999877929688,4006
1,173.0,5,2,1,3,1,35614.0,1,3,1,71300.0,240,1754.0,1265.0,84.91000366210938,4970.0,95.77999877929688,3707
3,37.0,6,1,1,1,2,10580.0,1,2,1,82700.0,147,2909.0,2270.0,9.149999618530272,6506.0,100.80999755859376,11247
1,90.0,3,2,1,1,2,35004.0,1,2,1,109000.0,327,1506.0,1518.0,40.060001373291016,5130.0,84.6500015258789,8260
3,38.0,5,1,1,3,1,40380.0,1,3,1,69700.0,97,2134.0,1855.0,6.610000133514404,6192.0,95.43000030517578,10097
1,64.0,5,2,1,1,1,10580.0,1,2,1,82700.0,246,2775.0,2183.0,8.119999885559082,6588.0,105.62999725341795,8624
1,30.0,5,2,1,3,2,24020.0,1,3,1,65400.0,47,846.0,700.0,2.7799999713897705,2269.0,105.20999908447266,9577
1,238.0,5,1,1,1,1,24020.0,2,2,1,65400.0,250,2367.0,880.0,3.440000057220459,2326.0,108.97000122070312,10310
3,62.0,2,1,1,1,1,35614.0,2,3,1,71300.0,365,817.0,633.0,72.23999786376953,2468.0,117.69000244140624,10210
1,108.0,5,1,1,3,1,24020.0,1,3,2,65400.0,120,846.0,700.0,2.7799999713897705,2269.0,105.20999908447266,2505
1,37.0,5,1,1,1,1,40380.0,1,3,1,69700.0,43,1364.0,1118.0,26.57999992370605,2938.0,103.52999877929688,1049
1,100.0,5,1,1,3,1,15380.0,1,3,1,69000.0,195,3038.0,2556.0,2.700000047683716,7818.0,137.19000244140625,8987
1,175.0,2,1,1,3,2,35614.0,1,3,1,71300.0,393,1228.0,729.0,94.5500030517578,4550.0,93.87999725341795,11599
3,81.0,5,1,1,3,1,35004.0,1,3,1,109000.0,179,1036.0,922.0,49.040000915527344,3391.0,119.4000015258789,3971
1,109.0,6,3,1,1,1,35614.0,1,3,1,71300.0,460,321.0,499.0,17.3700008392334,2505.0,104.86000061035156,5360
1,42.0,5,1,1,1,1,35614.0,2,3,1,71300.0,300,2735.0,2301.0,13.329999923706056,7388.0,155.9199981689453,2080
1,327.0,5,1,1,3,1,35614.0,2,3,1,71300.0,150,1208.0,900.0,34.619998931884766,4003.0,128.8800048828125,6117
3,75.0,5,2,3,2,1,35614.0,1,3,1,71300.0,50,245.0,140.0,94.25,14934.0,49.36000061035156,1038
1,31.0,5,1,1,1,1,40380.0,1,2,1,69700.0,54,1313.0,523.0,90.45999908447266,3071.0,61.18000030517578,1988
1,113.0,5,1,1,1,2,35614.0,1,3,1,71300.0,491,462.0,201.0,97.83999633789062,5318.0,41.02999877929688,10600
1,63.0,2,1,1,3,1,35614.0,1,3,1,71300.0,275,1139.0,1027.0,69.20999908447266,3836.0,120.18000030517578,5881
1,63.0,6,3,1,1,1,35004.0,1,3,1,109000.0,99,1617.0,1292.0,54.75,5430.0,94.72000122070312,335
3,45.0,5,1,1,1,1,45060.0,1,3,2,68500.0,21,1389.0,1227.0,3.890000104904175,3525.0,106.87000274658205,9755
1,30.0,5,1,1,1,2,40380.0,1,3,1,69700.0,51,1638.0,997.0,70.0999984741211,3869.0,67.25,6795
3,224.0,2,1,1,2,1,35614.0,2,3,1,71300.0,700,22.0,702.0,32.540000915527344,3322.0,284.739990234375,9152
1,31.0,5,2,1,1,1,35004.0,1,3,1,109000.0,97,1578.0,1801.0,6.710000038146973,5367.0,97.7699966430664,4244
1,119.0,5,1,1,1,1,35004.0,1,2,1,109000.0,320,912.0,745.0,36.52000045776367,3026.0,91.7699966430664,3427
3,33.0,6,1,1,3,1,35614.0,1,3,1,71300.0,344,691.0,603.0,98.38999938964844,1983.0,126.81999969482422,2131
1,133.0,5,1,1,1,3,35004.0,1,2,1,109000.0,372,1024.0,921.0,16.079999923706055,3097.0,111.37000274658205,623
1,195.0,5,2,1,3,1,35004.0,1,3,1,109000.0,335,2197.0,2002.0,13.09000015258789,6969.0,117.3000030517578,695
1,31.0,5,2,1,3,2,24020.0,1,3,1,65400.0,71,1753.0,1144.0,32.38999938964844,6190.0,96.73999786376952,9227
3,51.0,6,1,1,3,1,35004.0,1,3,1,109000.0,163,1423.0,1346.0,9.079999923706056,4462.0,124.97000122070312,8988
1,124.0,5,1,1,3,1,35004.0,1,3,1,109000.0,390,2196.0,1981.0,5.960000038146973,6562.0,140.6699981689453,5913
1,106.0,5,1,1,1,1,15380.0,1,2,1,69000.0,226,2193.0,2081.0,3.369999885559082,7002.0,173.58999633789062,4477
3,117.0,5,1,1,1,3,35614.0,1,2,1,71300.0,276,3098.0,2696.0,30.059999465942383,9508.0,147.32000732421875,6695
1,102.0,5,1,1,1,1,35614.0,1,3,1,71300.0,161,1110.0,937.0,23.770000457763672,3450.0,110.20999908447266,3305
3,29.0,5,1,1,3,1,13780.0,1,3,1,66400.0,35,993.0,776.0,7.489999771118164,2269.0,84.45999908447266,2743
1,228.0,5,1,1,3,1,10580.0,1,3,1,82700.0,312,2095.0,1895.0,7.409999847412109,6002.0,148.24000549316406,10154
1,195.0,6,3,1,1,1,10580.0,1,3,1,82700.0,397,3087.0,2528.0,6.159999847412109,9095.0,140.30999755859375,1338
1,87.0,5,2,1,3,1,35614.0,1,3,1,71300.0,192,1038.0,673.0,9.619999885559082,2443.0,124.22000122070312,9728
1,135.0,5,1,1,1,1,35004.0,1,3,1,109000.0,417,1954.0,1680.0,45.130001068115234,6486.0,113.77999877929688,1158
3,142.0,3,1,1,3,1,35004.0,1,3,1,109000.0,411,845.0,750.0,61.310001373291016,2985.0,100.31999969482422,384
3,61.0,5,1,1,3,1,35004.0,1,3,1,109000.0,110,2017.0,1712.0,91.37999725341795,8326.0,72.23999786376953,9868
1,275.0,5,1,1,1,1,35614.0,1,3,1,71300.0,703,177.0,785.0,25.959999084472656,6040.0,367.6099853515625,4247
1,91.0,2,1,1,1,1,35614.0,1,3,1,71300.0,524,741.0,827.0,80.47000122070312,5090.0,108.13999938964844,4077
3,74.0,5,1,1,1,2,24020.0,1,2,2,65400.0,83,1977.0,1526.0,4.320000171661377,5390.0,96.26000213623048,9077
1,115.0,5,1,1,1,1,35614.0,1,3,1,71300.0,464,896.0,445.0,37.2400016784668,2879.0,84.91000366210938,10694
1,96.0,5,2,2,2,1,45060.0,1,3,1,68500.0,15,1699.0,877.0,9.5600004196167,3558.0,75.55000305175781,11052
1,65.0,5,2,1,1,2,10580.0,1,3,1,82700.0,180,2211.0,1770.0,17.799999237060547,6361.0,110.37999725341795,396
1,88.0,2,1,1,3,1,35004.0,1,3,1,109000.0,296,1780.0,1675.0,18.959999084472656,5412.0,102.0199966430664,9116
1,50.0,5,1,1,1,2,15380.0,1,3,1,69000.0,137,2019.0,1680.0,9.640000343322754,4649.0,96.7300033569336,1289
3,6907.0,2,1,1,3,1,35614.0,1,3,1,71300.0,2500,363.0,1151.0,36.97999954223633,4481.0,149.33999633789062,10205
1,45.0,5,2,2,2,1,28740.0,1,3,1,75200.0,30,984.0,407.0,47.25,2493.0,95.6500015258789,1932
1,115.0,2,1,1,1,1,35004.0,1,2,1,109000.0,289,1567.0,1491.0,23.8799991607666,4908.0,104.51000213623048,988
1,75.0,5,2,1,3,1,35614.0,1,3,1,71300.0,128,423.0,140.0,85.0,1567.0,66.5,9558
1,70.0,5,2,1,1,2,46540.0,1,2,1,63000.0,111,1137.0,940.0,4.420000076293945,2852.0,101.11000061035156,3119
1,146.0,5,1,1,3,1,15380.0,1,3,1,69000.0,194,1318.0,667.0,11.779999732971191,2589.0,189.67999267578125,11550
1,36.0,5,1,1,3,1,46540.0,1,3,1,63000.0,100,1228.0,566.0,16.59000015258789,3599.0,65.55000305175781,1898
1,61.0,5,1,1,3,1,20524.0,1,3,1,95200.0,85,1217.0,757.0,7.639999866485596,2370.0,86.80000305175781,7812
3,164.0,5,1,1,1,2,35614.0,1,3,1,71300.0,745,1446.0,1034.0,98.08999633789062,4708.0,132.6199951171875,6082
1,46.0,5,1,1,1,1,40380.0,1,3,1,69700.0,102,1639.0,892.0,18.43000030517578,3619.0,67.30999755859375,3571
1,96.0,5,1,1,3,1,28740.0,1,3,1,75200.0,135,1647.0,1020.0,10.4399995803833,3008.0,101.4800033569336,6813
1,39.0,5,1,1,1,1,10580.0,1,2,1,82700.0,105,2452.0,1761.0,3.799999952316284,5285.0,89.91000366210938,3888
1,68.0,5,2,1,1,1,40380.0,1,2,1,69700.0,104,2170.0,1715.0,5.429999828338623,6754.0,94.5199966430664,10480
1,37.0,5,1,1,3,1,40380.0,1,3,1,69700.0,95,1922.0,1613.0,8.199999809265137,5633.0,111.2300033569336,5337
1,94.0,5,2,1,1,1,10580.0,1,2,1,82700.0,240,1439.0,1132.0,8.010000228881836,3684.0,112.33000183105467,9037
3,119.0,5,1,1,3,1,35004.0,1,3,1,109000.0,239,3195.0,2488.0,8.90999984741211,7719.0,115.51000213623048,3714
1,106.0,5,2,1,1,1,35614.0,1,2,1,71300.0,260,1403.0,1094.0,16.420000076293945,3624.0,159.91000366210938,7118
1,186.0,6,1,1,2,1,35004.0,1,3,1,109000.0,724,1579.0,1050.0,40.18999862670898,5073.0,110.16999816894533,5465
1,65.0,5,2,2,2,1,40380.0,1,3,1,69700.0,10,1859.0,1615.0,7.230000019073486,5558.0,116.6500015258789,4423
1,30.0,5,1,2,3,1,40380.0,1,3,1,69700.0,21,2321.0,2292.0,8.34000015258789,6317.0,158.7100067138672,3227
1,70.0,3,1,1,1,1,35614.0,1,3,1,71300.0,390,1174.0,945.0,97.25,3641.0,128.1300048828125,7578
3,30.0,5,2,1,3,1,40380.0,1,3,1,69700.0,117,1633.0,1453.0,24.100000381469727,5360.0,90.02999877929688,11409
1,257.0,5,1,1,1,1,40380.0,1,2,1,69700.0,468,1903.0,1842.0,8.569999694824219,5471.0,118.68000030517578,4761
1,225.0,5,1,1,3,1,35004.0,1,3,1,109000.0,263,1031.0,964.0,17.989999771118164,5048.0,93.0,209
1,64.0,5,1,1,3,1,15380.0,1,3,1,69000.0,46,2449.0,2324.0,5.420000076293945,6018.0,98.4800033569336,7778
3,117.0,5,2,1,3,1,35004.0,1,3,1,109000.0,361,1867.0,1650.0,30.26000022888184,5852.0,89.30000305175781,5894
1,104.0,3,2,1,1,1,35614.0,1,3,1,71300.0,64,640.0,1272.0,70.87999725341797,4334.0,123.87000274658205,5220
1,34.0,5,1,1,1,1,10580.0,1,2,1,82700.0,119,1536.0,1506.0,11.779999732971191,4390.0,129.5800018310547,1165
3,112.0,3,2,1,3,1,35614.0,1,3,1,71300.0,280,1263.0,498.0,56.130001068115234,3522.0,105.1999969482422,11204
1,45.0,5,2,1,3,1,35004.0,1,3,1,109000.0,150,914.0,789.0,10.520000457763672,2614.0,104.1500015258789,2858
1,293.0,5,1,1,3,1,35614.0,1,3,1,71300.0,685,18.0,642.0,26.76000022888184,3262.0,193.38999938964844,7322
1,48.0,5,2,1,1,1,15380.0,1,2,1,69000.0,137,1596.0,1384.0,4.130000114440918,4824.0,143.6699981689453,8456
1,100.0,5,1,1,1,1,40380.0,1,3,1,69700.0,267,3727.0,3415.0,6.5,10803.0,165.8800048828125,4298
3,121.0,4,2,1,3,1,35004.0,1,3,1,109000.0,351,2273.0,2052.0,61.13999938964844,7362.0,107.43000030517578,3847
3,86.0,5,1,1,1,1,40380.0,1,3,1,69700.0,166,1745.0,1353.0,9.609999656677246,4775.0,106.88999938964844,5836
3,900.0,6,1,1,3,1,35614.0,2,3,1,71300.0,1992,177.0,785.0,25.959999084472656,6040.0,367.6099853515625,1300
1,114.0,5,2,1,1,1,35004.0,1,3,1,109000.0,254,2247.0,1550.0,40.93000030517578,7119.0,77.01000213623047,8789
1,83.0,5,1,1,1,3,35614.0,1,2,1,71300.0,801,1092.0,330.0,98.20999908447266,4923.0,44.59999847412109,58
1,132.0,2,1,1,3,1,35004.0,1,3,1,109000.0,395,1257.0,1001.0,46.45000076293945,4039.0,97.12999725341795,817
1,118.0,3,1,1,1,1,35614.0,1,3,1,71300.0,422,595.0,161.0,96.79000091552734,1868.0,51.650001525878906,7958
1,111.0,5,2,1,3,1,35004.0,1,3,1,109000.0,414,2008.0,2041.0,22.56999969482422,6718.0,87.58999633789062,11581
1,95.0,5,2,1,3,2,35004.0,1,3,1,109000.0,469,1778.0,1618.0,18.959999084472656,5438.0,106.36000061035156,10079
1,82.0,2,2,1,1,1,35614.0,1,3,1,71300.0,235,1508.0,1291.0,22.059999465942383,4419.0,168.94000244140625,3436
1,104.0,5,1,1,1,1,35614.0,1,2,1,71300.0,304,2448.0,1650.0,33.540000915527344,6517.0,137.30999755859375,10488
1,123.0,5,1,1,1,3,35614.0,1,2,1,71300.0,381,2735.0,2301.0,13.329999923706056,7388.0,155.9199981689453,2787
1,180.0,5,1,1,3,1,40380.0,1,3,1,69700.0,204,2459.0,2144.0,4.289999961853027,5717.0,133.5800018310547,5264
1,144.0,6,1,1,1,1,35004.0,1,1,1,109000.0,300,1149.0,909.0,86.04000091552734,4292.0,85.55000305175781,9968
1,105.0,6,1,1,1,1,35004.0,1,2,1,109000.0,304,1138.0,1099.0,14.229999542236328,3536.0,104.05999755859376,970
1,79.0,5,2,3,2,1,21300.0,1,3,1,64300.0,8,2590.0,2194.0,3.359999895095825,5931.0,104.19000244140624,2065
1,54.0,5,2,1,3,1,35614.0,1,3,1,71300.0,280,1886.0,1170.0,48.380001068115234,5583.0,102.30999755859376,8123
1,245.0,5,1,1,3,1,35614.0,1,3,1,71300.0,400,1642.0,1508.0,16.420000076293945,5626.0,318.1199951171875,11531
3,56.0,6,2,1,3,1,35614.0,1,3,1,71300.0,115,1449.0,891.0,94.87000274658205,4853.0,128.07000732421875,3383
1,57.0,6,2,1,1,2,35004.0,1,2,1,109000.0,275,911.0,716.0,82.69999694824219,3751.0,81.13999938964844,7259
1,114.0,5,1,1,1,1,35004.0,1,3,1,109000.0,170,1282.0,895.0,12.800000190734863,3249.0,114.19000244140624,7801
1,101.0,3,2,1,3,3,35004.0,1,3,1,109000.0,296,2371.0,1668.0,31.540000915527344,9754.0,94.44000244140624,4090
1,778.0,5,1,1,1,1,35614.0,1,2,1,71300.0,2775,572.0,429.0,37.27000045776367,3008.0,244.2700042724609,7380
1,62.0,5,2,1,1,2,45060.0,1,2,1,68500.0,142,1704.0,1614.0,10.270000457763672,4820.0,121.26000213623048,10935
1,51.0,5,1,1,1,1,13780.0,2,2,1,66400.0,64,1632.0,763.0,3.069999933242798,2407.0,74.7300033569336,8978
1,45.0,5,2,1,1,1,13780.0,1,3,1,66400.0,125,2102.0,1731.0,7.840000152587891,5064.0,135.3300018310547,4089
3,108.0,5,1,1,1,1,35614.0,1,2,1,71300.0,254,112.0,1174.0,24.86000061035156,6471.0,261.1099853515625,1601
1,128.0,6,3,3,2,1,15380.0,1,3,1,69000.0,7,984.0,848.0,4.349999904632568,2136.0,84.18000030517578,4019
1,75.0,5,1,1,3,1,40380.0,1,3,1,69700.0,80,2803.0,1914.0,15.949999809265137,8250.0,80.1500015258789,7994
1,76.0,5,1,1,3,1,46540.0,1,3,1,63000.0,46,2656.0,2081.0,4.239999771118164,6293.0,95.3499984741211,2917
1,72.0,5,1,1,3,3,10580.0,1,3,1,82700.0,260,2360.0,1676.0,6.349999904632568,5557.0,89.08000183105469,10843
1,44.0,5,1,1,1,2,10580.0,1,2,1,82700.0,141,1349.0,1182.0,6.199999809265137,3711.0,99.0199966430664,8882
1,70.0,5,1,1,1,1,24020.0,1,3,1,65400.0,176,1730.0,1541.0,5.849999904632568,4788.0,152.91000366210938,10607
1,116.0,5,2,1,1,1,35614.0,1,3,1,71300.0,320,85.0,1235.0,19.6200008392334,7904.0,301.8099975585937,2820
1,34.0,3,2,3,2,1,35004.0,1,3,1,109000.0,15,2665.0,918.0,27.46999931335449,2537.0,105.16000366210938,1307
1,131.0,5,1,1,1,1,35004.0,1,3,1,109000.0,350,2326.0,2063.0,11.699999809265137,6844.0,111.83999633789062,5262
1,253.0,5,2,1,1,1,35004.0,2,3,1,109000.0,205,1772.0,1610.0,18.959999084472656,5249.0,101.43000030517578,11520
1,90.0,5,2,1,1,1,35004.0,1,3,1,109000.0,371,1383.0,1344.0,12.710000038146973,4562.0,130.66000366210938,2311
1,165.0,5,1,1,1,1,35004.0,1,3,1,109000.0,260,1676.0,1021.0,36.290000915527344,5905.0,66.2699966430664,1365
1,94.0,6,3,3,2,1,10580.0,1,3,1,82700.0,16,2034.0,1611.0,15.229999542236328,5333.0,109.72000122070312,5123
3,12.0,5,1,1,1,1,45060.0,1,1,1,68500.0,40,2363.0,1161.0,4.179999828338623,3543.0,78.97000122070312,1941
1,123.0,5,1,1,3,1,35004.0,1,3,1,109000.0,130,1728.0,1458.0,11.3100004196167,5005.0,112.9000015258789,3077
1,417.0,5,1,1,3,1,35614.0,1,3,1,71300.0,535,174.0,1352.0,23.049999237060547,8108.0,247.3300018310547,405
1,238.0,6,3,1,3,1,35614.0,1,3,1,71300.0,347,1093.0,713.0,38.630001068115234,4497.0,129.3300018310547,4594
1,143.0,5,1,1,1,1,35614.0,1,2,1,71300.0,608,1384.0,1310.0,15.90999984741211,4411.0,175.10000610351562,2745
1,466.0,5,1,1,3,1,35614.0,1,3,1,71300.0,641,681.0,386.0,79.54000091552734,2581.0,78.63999938964844,4243
1,60.0,5,2,1,1,1,21300.0,1,3,1,64300.0,61,1556.0,867.0,6.170000076293945,3742.0,62.220001220703125,6148
1,28.0,5,2,1,1,1,45060.0,1,3,1,68500.0,60,2307.0,2037.0,6.389999866485596,6934.0,167.3800048828125,4325
1,77.0,5,2,1,3,1,40380.0,1,3,1,69700.0,118,2007.0,1722.0,10.43000030517578,5716.0,151.16000366210938,4363
1,66.0,5,1,1,3,3,15380.0,1,3,1,69000.0,191,2159.0,1632.0,4.840000152587891,5329.0,129.0500030517578,5921
1,73.0,5,1,1,1,1,35614.0,2,3,1,71300.0,372,305.0,269.0,26.899999618530277,5245.0,31.959999084472656,6491
1,105.0,5,1,1,1,2,35614.0,1,2,1,71300.0,378,3098.0,2696.0,30.059999465942383,9508.0,147.32000732421875,7715
1,154.0,5,1,1,1,1,35004.0,1,3,1,109000.0,400,2008.0,1898.0,10.550000190734863,5982.0,115.3499984741211,10679
1,85.0,5,2,3,2,1,40380.0,1,3,1,69700.0,5,2011.0,1776.0,19.59000015258789,5160.0,108.8499984741211,8836
1,98.0,5,2,1,3,1,10580.0,1,3,1,82700.0,55,604.0,492.0,10.84000015258789,1818.0,116.33000183105467,11226
1,51.0,5,1,1,3,1,46540.0,1,3,1,63000.0,60,1878.0,1165.0,5.269999980926514,4386.0,99.58000183105467,2675
1,118.0,5,1,1,1,1,15380.0,1,2,1,69000.0,146,1296.0,941.0,6.760000228881836,2883.0,88.33000183105469,9689
3,168.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1200,649.0,407.0,19.350000381469727,3029.0,60.79999923706055,4558
1,29.0,2,1,1,3,1,35614.0,1,3,1,71300.0,160,1010.0,647.0,97.86000061035156,3313.0,82.27999877929688,1177
1,1105.0,5,1,1,1,1,35004.0,2,3,1,109000.0,1440,3556.0,1197.0,20.51000022888184,3326.0,76.4800033569336,867
1,109.0,5,1,1,1,1,24020.0,1,1,1,65400.0,328,2375.0,893.0,3.190000057220459,3355.0,87.6500015258789,3015
1,150.0,5,1,1,3,1,35614.0,1,3,1,71300.0,169,600.0,638.0,21.049999237060547,2451.0,122.11000061035156,4220
1,225.0,5,1,1,3,1,35004.0,1,3,1,109000.0,190,1670.0,1500.0,7.130000114440918,4797.0,144.5399932861328,490
3,329.0,5,2,1,1,1,35614.0,2,3,1,71300.0,350,283.0,327.0,27.420000076293945,3498.0,76.33999633789062,2398
3,20.0,6,3,1,3,1,40380.0,1,3,1,69700.0,56,1474.0,855.0,27.549999237060547,5157.0,92.41999816894533,10035
1,69.0,2,1,1,1,1,35614.0,1,1,1,71300.0,354,1453.0,1086.0,58.34000015258789,3944.0,142.8000030517578,2751
1,92.0,5,1,1,3,1,10580.0,1,3,1,82700.0,158,724.0,356.0,29.84000015258789,3448.0,97.04000091552734,10231
1,48.0,6,3,1,3,1,27060.0,1,3,1,77200.0,121,1618.0,1323.0,5.380000114440918,4535.0,92.08999633789062,10031
1,325.0,5,1,1,1,1,35614.0,1,3,1,71300.0,798,1710.0,1632.0,17.299999237060547,4993.0,314.8800048828125,10762
1,139.0,5,2,1,1,1,20524.0,1,3,1,95200.0,325,1953.0,1876.0,17.420000076293945,6471.0,153.64999389648438,847
1,177.0,5,1,1,1,1,35614.0,1,3,1,71300.0,400,1397.0,1210.0,21.90999984741211,5163.0,140.97999572753906,533
1,169.0,5,1,1,1,1,35614.0,1,3,1,71300.0,420,521.0,629.0,17.90999984741211,5461.0,233.91000366210935,2674
1,123.0,5,2,1,1,2,35614.0,1,3,1,71300.0,454,2408.0,1817.0,9.859999656677246,6330.0,137.22000122070312,3810
3,159.0,5,2,1,3,1,15380.0,1,3,1,69000.0,142,505.0,366.0,3.9600000381469727,1264.0,107.44000244140624,9767
1,67.0,5,2,1,3,1,35614.0,1,3,1,71300.0,373,1738.0,971.0,77.70999908447266,5257.0,102.54000091552734,2541
1,360.0,6,3,1,1,1,10580.0,1,3,1,82700.0,417,1060.0,1064.0,11.489999771118164,3533.0,118.81999969482422,10432
1,33.0,5,2,1,1,1,40380.0,1,2,1,69700.0,112,1164.0,957.0,8.670000076293945,3669.0,83.0199966430664,4484
3,75.0,3,2,1,1,2,35614.0,1,3,1,71300.0,479,929.0,383.0,98.62000274658205,3490.0,81.04000091552734,8486
1,57.0,5,2,1,1,1,35004.0,1,3,1,109000.0,200,2153.0,2163.0,15.399999618530272,6482.0,126.87999725341795,220
1,419.0,5,1,1,1,1,35614.0,1,3,1,71300.0,697,91.0,79.0,40.77000045776367,2058.0,141.52999877929688,2563
3,157.0,5,2,1,3,1,35614.0,1,3,1,71300.0,364,1725.0,1740.0,22.18000030517578,5406.0,199.67999267578125,5846
1,73.0,5,2,1,3,1,35614.0,1,3,1,71300.0,118,1307.0,846.0,39.15999984741211,3442.0,118.0,5446
1,747.0,5,1,1,1,1,35614.0,1,3,1,71300.0,2000,70.0,1980.0,30.31999969482422,13749.0,177.1699981689453,7834
1,99.0,5,2,1,1,1,35004.0,1,3,1,109000.0,207,1990.0,1570.0,9.0,4822.0,146.47999572753906,11227
1,121.0,2,1,1,1,1,35614.0,1,3,1,71300.0,440,221.0,1607.0,28.540000915527344,7229.0,176.4499969482422,3363
1,48.0,5,2,1,1,2,13780.0,1,3,1,66400.0,118,1861.0,1555.0,3.819999933242798,5232.0,95.3499984741211,286
1,331.0,5,2,1,1,1,35004.0,1,3,1,109000.0,417,1339.0,1213.0,9.06999969482422,3857.0,119.20999908447266,2465
3,286.0,5,1,1,3,1,35614.0,1,3,1,71300.0,765,1071.0,860.0,45.75,3386.0,160.5800018310547,2048
1,74.0,2,2,1,1,1,35614.0,1,2,1,71300.0,490,437.0,299.0,20.920000076293945,1826.0,91.98999786376952,10996
1,33.0,5,2,1,1,1,40380.0,1,1,1,69700.0,90,1364.0,1252.0,10.289999961853027,3014.0,110.9800033569336,7541
1,49.0,3,1,1,3,2,35004.0,1,3,1,109000.0,191,2213.0,1609.0,58.16999816894531,6919.0,96.7699966430664,820
